location_name,latitude,longitude,postcode,location_type,Operator
Stansted South Jcn,51.901,0.2,CM24 8PU,Non-mainline,Various Non-mainline
Staplehurst,51.17146994,0.550445835,TN12 0QR,Non-mainline,Various Non-mainline
Stapleton Road,51.46750636,-2.566223864,BS5 6NE,Non-mainline,Various Non-mainline
Star (Kent) LC,50.9706,0.7636,TN31 7PB,Non-mainline,Various Non-mainline
Star Lane LC,51.404226,-0.820204,G40 2JB,Non-mainline,Various Non-mainline
Starbeck,53.99901434,-1.501135911,HG2 7JA,Non-mainline,Various Non-mainline
Starcross,50.62778455,-3.447726133,EX6 8PA,Non-mainline,Various Non-mainline
Staveley,54.369708,-2.806739,LA8 9JB,Non-mainline,Various Non-mainline
Staveley LC,54.369708,-2.806739,LA8 9JB,Non-mainline,Various Non-mainline
Staverton Farm LC,51.345861,-2.2046947,A14 6PG,Non-mainline,Various Non-mainline
Staylbridge Atochem Sidings,53.4841,-2.0647,SK15 1RF,Non-mainline,Various Non-mainline
Staythorpe LC,53.073261,-0.877889,G23 5RN,Non-mainline,Various Non-mainline
Stechford,52.48482961,-1.811034254,B33 8AJ,Non-mainline,Various Non-mainline
Stechford Sdg GF,52.484,-1.811,B33 8AY,Non-mainline,Various Non-mainline
Stechford Xover GF,52.484,-1.811,B33 8AY,Non-mainline,Various Non-mainline
Steeton and Silsden,53.89998,-1.94438,BD20 6RY,Non-mainline,Various Non-mainline
Stenson Jcn,52.869201,-1.525912,E73 7GB,Non-mainline,Various Non-mainline
Stenton,55.961,-2.606,EH42 1TH,Non-mainline,Various Non-mainline
Stepps,55.889898,-4.14078439,G33 6AT,Non-mainline,Various Non-mainline
Stepps Cottage LC,56.845049,-5.102997,H33 7PZ,Non-mainline,Various Non-mainline
Stevenage,51.90169,-0.20711,SG1 1XT,Non-mainline,Various Non-mainline
Stevenston,55.63426825,-4.750782413,KA20 3DP,Non-mainline,Various Non-mainline
Stevenston LC,55.63426825,-4.750782413,KA20 3DP,Non-mainline,Various Non-mainline
Steventon (Hants),51.2317,-1.2179,RG25 3BA,Non-mainline,Various Non-mainline
Steventon (Oxon),51.6215,-1.3188,OX13 6RU,Non-mainline,Various Non-mainline
Stewartby,52.06909177,-0.520681291,MK43 9LY,Non-mainline,Various Non-mainline
Stewarton,55.68214404,-4.518043445,KA3 5BD,Non-mainline,Various Non-mainline
Stewarts Lane Depot,51.4725,-0.1439,SW8 3HE,Non-mainline,Various Non-mainline
Stillington,54.607296,-1.437898,S21 1LF,Non-mainline,Various Non-mainline
Stirling,56.11979974,-3.935616947,FK8 1PF,Non-mainline,Various Non-mainline
Stirling North,56.11979974,-3.935616947,FK8 1PF,Non-mainline,Various Non-mainline
Stoats Nest Jcn (Brighton Line),51.3206,-0.1344,CR5 2HT,Non-mainline,Various Non-mainline
Stoats Nest Jcn (Merstham Line),51.3206,-0.1344,CR5 2HT,Non-mainline,Various Non-mainline
Stockbridge Road LC,50.831867,-0.781081,O19 8DQ,Non-mainline,Various Non-mainline
Stocking Lodge LC,53.2991,-3.2236,CH8 9DP,Non-mainline,Various Non-mainline
Stockport,53.40555627,-2.163011702,SK3 9HZ,Non-mainline,Various Non-mainline
Stockport No.2,53.40555627,-2.163011702,SK3 9HZ,Non-mainline,Various Non-mainline
Stocks Lane LC,51.621464,-1.3238847,X13 6SS,Non-mainline,Various Non-mainline
Stocksfield,54.94704693,-1.916756206,NE43 7NQ,Non-mainline,Various Non-mainline
Stocksmoor,53.59437058,-1.723472627,HD4 6XN,Non-mainline,Various Non-mainline
Stockton,54.57024897,-1.318932714,TS18 2AJ,Non-mainline,Various Non-mainline
Stockton Cut Jcn,54.557945,-1.326461,TS18 3PU,Non-mainline,Various Non-mainline
Stockton LC,54.57024897,-1.318932714,TS18 2AJ,Non-mainline,Various Non-mainline
Stockwell,51.47215926,-0.122846304,SW9 9AE,Non-mainline,Various Non-mainline
Stodham LC,51.027668,-0.906524,GU33 7QZ,Non-mainline,Various Non-mainline
Stoke (Dorset) LC,50.6824,-2.1825,BH20 6BB,Non-mainline,Various Non-mainline
Stoke (Kent) LC,51.4493,0.6511,ME3 9RF,Non-mainline,Various Non-mainline
Stoke Canon,50.771781,-3.509288,EX5 4AA,Non-mainline,Various Non-mainline
Stoke Creek Crossing,51.442223,0.627404,ME3 9SE,Non-mainline,Various Non-mainline
Stoke Edith LC,52.068866,-2.5629835,HR1 4EY,Non-mainline,Various Non-mainline
Stoke Gifford,51.5169,-2.55798,BS34 8PZ,Non-mainline,Various Non-mainline
Stoke Hammond,51.9568,-0.719,MK17 9BU,Non-mainline,Various Non-mainline
Stoke Jcn,53.00799558,-2.180988926,ST4 2AA,Non-mainline,Various Non-mainline
Stoke Lane LC,52.971609,-1.0656,NG4 2QZ,Non-mainline,Various Non-mainline
Stoke Mandeville,51.78780029,-0.784084548,HP22 5UA,Non-mainline,Various Non-mainline
Stoke Newington,51.5652387,-0.072881156,N16 6YA,Non-mainline,Various Non-mainline
Stoke on Trent,53.00799558,-2.180988926,ST4 2AA,Non-mainline,Various Non-mainline
Stoke Road Bridge,51.3196,-0.3847,KT11 3PS,Non-mainline,Various Non-mainline
Stoke Works Jcn,52.2971,-2.0864,B60 4EF,Non-mainline,Various Non-mainline
Stokes Hall,51.64255,0.770835,CM3 6DS,Non-mainline,Various Non-mainline
Stokesay LC,52.428726,-2.833506,SY7 9AH,Non-mainline,Various Non-mainline
Stokeswood LC,52.425346,-2.831487,SY7 9AH,Non-mainline,Various Non-mainline
Stone (Faversham) LC,51.3229,0.8385,ME13 0TW,Non-mainline,Various Non-mainline
Stone (Staffs),52.9083927,-2.155042811,ST15 8ER,Non-mainline,Various Non-mainline
Stone Crossing,51.45133235,0.263786194,DA9 9AR,Non-mainline,Various Non-mainline
Stonea,52.518303,0.149328,E15 0DX,Non-mainline,Various Non-mainline
Stonebridge Park,51.54411681,-0.275828011,NW10 0RL,Non-mainline,Various Non-mainline
Stonebridge Park Rolling Stock Depot,51.548,-0.287,NW10 0HQ,Non-mainline,Various Non-mainline
Stonegate,51.01996612,0.363883611,TN5 7ER,Non-mainline,Various Non-mainline
Stonegate LC,51.01996612,0.363883611,TN5 7ER,Non-mainline,Various Non-mainline
Stonehaven,56.96681762,-2.225305286,AB39 2NE,Non-mainline,Various Non-mainline
Stonehouse,51.74588546,-2.279510293,GL10 2JW,Non-mainline,Various Non-mainline
Stoneycombe,50.496186,-3.602303,TQ12 5LJ,Non-mainline,Various Non-mainline
Stoneyford GF,53.040479,-1.3379075,NG16 5PR,Non-mainline,Various Non-mainline
Stormstown,51.5994,-3.3419,CF37 1LJ,Non-mainline,Various Non-mainline
Stormy,51.522184,-3.651937,F33 4AB,Non-mainline,Various Non-mainline
Stourbridge Jcn,52.4475953,-2.133850619,DY8 1NH,Non-mainline,Various Non-mainline
Stourbridge Junction Sidings,52.4475953,-2.133850619,DY8 1NH,Non-mainline,Various Non-mainline
Stourbridge Town,52.45558734,-2.141821696,DY8 1EX,Non-mainline,Various Non-mainline
Stourton,53.778889,-1.536389,LS10 1DQ,Non-mainline,Various Non-mainline
Stow,55.691624,-2.8654726,TD1 2SQ,Non-mainline,Various Non-mainline
Stow Bardolph LC,52.637156,0.372444,E34 3PD,Non-mainline,Various Non-mainline
Stowe Hill Tunnel,52.220932,-1.061093,NN7 4RZ,Non-mainline,Various Non-mainline
Stowgate LC,52.678152,-0.24541,PE6 8RW,Non-mainline,Various Non-mainline
Stowmaries LC,51.6499,0.6276,CM3 5UL,Non-mainline,Various Non-mainline
Stowmarket,52.18972565,1.000016541,IP14 1RQ,Non-mainline,Various Non-mainline
Strand Road GF,53.7539,-2.7146,PR1 8DL,Non-mainline,Various Non-mainline
Stranraer Yard,54.90959858,-5.024729131,DG9 8EJ,Non-mainline,Various Non-mainline
Stratford,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford - Stratford Place,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford (Orient Way),51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford International Station,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford Low Level,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford Market Depot,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford to Leyton,51.54169258,-0.003751641,E15 1AZ,Non-mainline,Various Non-mainline
Stratford upon Avon,52.19425764,-1.71629633,CV37 6PL,Non-mainline,Various Non-mainline
Strath LC,57.60845,-4.939987,V23 2QD,Non-mainline,Various Non-mainline
Strathcarron,57.42276127,-5.428811191,IV54 8YR,Non-mainline,Various Non-mainline
Strathcarron LC,57.42276127,-5.428811191,IV54 8YR,Non-mainline,Various Non-mainline
Stratton No. 1 LC,50.744065,-2.500385,DT2 9WB,Non-mainline,Various Non-mainline
Strawberry Hill,51.43973402,-0.339620394,TW1 4PP,Non-mainline,Various Non-mainline
Strawberry Hill LC,51.43973402,-0.339620394,TW1 4PP,Non-mainline,Various Non-mainline
Strawberry Hill Tunnel,51.43973402,-0.339620394,TW1 4PP,Non-mainline,Various Non-mainline
Streatham,51.42584586,-0.132325497,SW16 6HP,Non-mainline,Various Non-mainline
Streatham Common,51.41868917,-0.136151833,SW16 5NT,Non-mainline,Various Non-mainline
Streatham Hill,51.4383461,-0.128157209,SW2 4SA,Non-mainline,Various Non-mainline
Streatham Hill Traincare Depot,51.438565,-0.130533,SW16 1AA,Non-mainline,Various Non-mainline
Streatham North Jcn,51.42584586,-0.132325497,SW16 6HP,Non-mainline,Various Non-mainline
Streatham South Jcn (Peckham Line),51.42584586,-0.132325497,SW16 6HP,Non-mainline,Various Non-mainline
Streatham South Jcn (Sutton Line),51.42584586,-0.132325497,SW16 6HP,Non-mainline,Various Non-mainline
Streethouse,53.67632991,-1.399894276,WF7 6UJ,Non-mainline,Various Non-mainline
Streetly,52.591667,-1.881699,B74 3EG,Non-mainline,Various Non-mainline
Strensall,54.04013,-1.02669,YO32 5XD,Non-mainline,Various Non-mainline
Stretton Heath LC,52.690467,-2.936731,SY5 9QH,Non-mainline,Various Non-mainline
Strines,53.37510107,-2.032573054,SK22 3AY,Non-mainline,Various Non-mainline
Strood (Gravesend Line),51.396758,0.500469,ME2 4BG,Non-mainline,Various Non-mainline
Strood (Paddock Wood Line),51.396758,0.500469,ME2 4BG,Non-mainline,Various Non-mainline
Strood Tunnel,51.396758,0.500469,ME2 4BG,Non-mainline,Various Non-mainline
Stroud,51.745,-2.219,GL5 3AN,Non-mainline,Various Non-mainline
Stroude LC,51.409234,-0.560736,U25 4BZ,Non-mainline,Various Non-mainline
Strumpshaw Fen LC,52.606695,1.456738,R13 4HS,Non-mainline,Various Non-mainline
Strumpshaw LC,52.604177,1.459448,R13 4HP,Non-mainline,Various Non-mainline
Stubbs Walden N LC,53.6446,-1.172,DN6 9BU,Non-mainline,Various Non-mainline
Stubbs Walden S LC,53.6418,-1.1698,DN6 9BU,Non-mainline,Various Non-mainline
Studley Up HABD (S7788R),52.271423,-1.9134913,B80 7EQ,Non-mainline,Various Non-mainline
Stukeley,52.358,-0.188,PE29 7DZ,Non-mainline,Various Non-mainline
Sturry,51.30107408,1.122265331,CT2 0ED,Non-mainline,Various Non-mainline
Sturry LC,51.30107408,1.122265331,CT2 0ED,Non-mainline,Various Non-mainline
Styal,53.34834611,-2.240457225,SK9 4JW,Non-mainline,Various Non-mainline
Sudbrook Lane LC,52.988129,-0.55348586,NG32 3RU,Non-mainline,Various Non-mainline
Sudbury,52.873313,-1.760115,DE6 5GX,Non-mainline,Various Non-mainline
Sudbury (Staffs),52.873313,-1.760115,DE6 5GX,Non-mainline,Various Non-mainline
Sudbury and Harrow Road,51.55449378,-0.315926242,HA0 2HA,Non-mainline,Various Non-mainline
Sudforth Lane LC,53.703789,-1.196933,F11 8DT,Non-mainline,Various Non-mainline
Sugar Loaf,52.08228042,-3.686969492,LD5 4TE,Non-mainline,Various Non-mainline
Summit Tunnel,53.683889,-2.091944,OL14 6UQ,Non-mainline,Various Non-mainline
Sun Wharf LC,52.094247,1.323883,P12 1BD,Non-mainline,Various Non-mainline
Sunderland,54.905507,-1.382377347,SR1 3HP,Non-mainline,Various Non-mainline
Sunderland Park Lane,54.9024,-1.3845,SR1 3PE,Non-mainline,Various Non-mainline
Sundon,51.924333,-0.489059,LU4 9UA,Non-mainline,Various Non-mainline
Sundridge Park,51.4133967,0.020387427,BR1 3TR,Non-mainline,Various Non-mainline
Sunningdale,51.39194259,-0.633036903,SL5 0EL,Non-mainline,Various Non-mainline
Sunningdale LC,51.39194259,-0.633036903,SL5 0EL,Non-mainline,Various Non-mainline
Sunny Hill E. GF,52.89728,-1.47285,DE23 8WP,Non-mainline,Various Non-mainline
Sunnymeads,51.46990139,-0.559005825,TW19 5HQ,Non-mainline,Various Non-mainline
Sunt No.1 LC,51.217962,0.004584,RH8 0RR,Non-mainline,Various Non-mainline
Surbiton,51.39246129,-0.303959858,KT6 4PE,Non-mainline,Various Non-mainline
Surrey Quays,51.492791,-0.048142,SE16 2UE,Non-mainline,Various Non-mainline
Sutton (Peckham Line),51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton (West Croydon Line),51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton Bridge Jcn,51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton Coldfield,52.56495316,-1.824852952,B73 6AY,Non-mainline,Various Non-mainline
Sutton Coldfield Tunnel,52.56495316,-1.824852952,B73 6AY,Non-mainline,Various Non-mainline
Sutton Common,51.37557,-0.19682,SM1 3HY,Non-mainline,Various Non-mainline
Sutton Forest LC,53.124587,-1.234132,G17 5ES,Non-mainline,Various Non-mainline
Sutton Jcn LC,51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton LC,51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton Oak Jcn,53.436099,-2.707742,WA9 3QB,Non-mainline,Various Non-mainline
Sutton Park No 1 GF,52.568003,-1.8288154,B76 1QE,Non-mainline,Various Non-mainline
Sutton Parkway Station,53.113889,-1.245833,NG17 5LX,Non-mainline,Various Non-mainline
Sutton Tunnel,51.018745,-2.567179,A22 7NY,Non-mainline,Various Non-mainline
Sutton Weaver GF,53.3144,-2.6807,WA7 3EP,Non-mainline,Various Non-mainline
Swainsthorpe LC,52.562589,1.270585,R14 8PW,Non-mainline,Various Non-mainline
Swale,51.38923548,0.747147474,ME9 8SS,Non-mainline,Various Non-mainline
Swanley,51.39338728,0.169237354,BR8 8JD,Non-mainline,Various Non-mainline
Swanley (Main Line),51.39338728,0.169237354,BR8 8JD,Non-mainline,Various Non-mainline
Swanscombe,51.44907248,0.309545118,DA10 0AG,Non-mainline,Various Non-mainline
Swansea,51.62514381,-3.941576226,SA1 1NU,Non-mainline,Various Non-mainline
Swansea Loop West Jcn,51.6429,-3.9387,SA1 2NR,Non-mainline,Various Non-mainline
Swanwick,50.87565884,-1.265855068,SO31 1BA,Non-mainline,Various Non-mainline
Swatlands LC,51.186702,0.397713,N12 6QL,Non-mainline,Various Non-mainline
Sway,50.78469022,-1.610008474,SO41 6BA,Non-mainline,Various Non-mainline
Swaythling,50.94113949,-1.376413966,SO18 2LB,Non-mainline,Various Non-mainline
Sweatmans LC,51.070948,-2.01663,SP3 5RN,Non-mainline,Various Non-mainline
Swinderby,53.16958189,-0.70268215,LN6 9HY,Non-mainline,Various Non-mainline
Swinderby Rd LC,53.147862,-0.742992,G23 7NY,Non-mainline,Various Non-mainline
Swindon,51.56547293,-1.785510103,SN1 1DQ,Non-mainline,Various Non-mainline
Swindon - Milford House,51.56547293,-1.785510103,SN1 1DQ,Non-mainline,Various Non-mainline
Swindon B,51.56547293,-1.785510103,SN1 1DQ,Non-mainline,Various Non-mainline
Swindon Cocklebury Sidings,51.56547293,-1.785510103,SN1 1DQ,Non-mainline,Various Non-mainline
Swindon Road LC,51.930831,-2.0897841,L51 9RS,Non-mainline,Various Non-mainline
Swineshead,52.96983174,-0.187156156,PE20 3PU,Non-mainline,Various Non-mainline
Swineshead LC,52.96983174,-0.187156156,PE20 3PU,Non-mainline,Various Non-mainline
Swinton (Manchester),53.51484469,-2.337463925,M27 6BT,Non-mainline,Various Non-mainline
Swinton (South Yorks),53.48625823,-1.305824829,S64 8AU,Non-mainline,Various Non-mainline
Sydenham,51.42734125,-0.055088671,SE26 5EU,Non-mainline,Various Non-mainline
Sydenham Hill,51.43271634,-0.080334335,SE21 7ND,Non-mainline,Various Non-mainline
Sydenham Jcn / Crystal Palace,51.4254,-0.0544,SE26 5EF,Non-mainline,Various Non-mainline
Sydney Bridge GF,53.089,-2.433,CW2 6HU,Non-mainline,Various Non-mainline
Sydney Gardens East Tunnel,51.3857,-2.3479,BA2 6NT,Non-mainline,Various Non-mainline
Sykes Lane LC,53.271837,-0.675573,LN1 2PA,Non-mainline,Various Non-mainline
Symington,55.6084,-3.604,ML12 6FT,Non-mainline,Various Non-mainline
Syndale Crossing,51.316496,0.861876,E13 7NT,Non-mainline,Various Non-mainline
Syon Lane,51.48179326,-0.32513115,TW7 5NT,Non-mainline,Various Non-mainline
Syston,52.6946713,-1.082139486,LE7 2HA,Non-mainline,Various Non-mainline
Syston East Jcn,52.6946713,-1.082139486,LE7 2HA,Non-mainline,Various Non-mainline
Syston North Jcn,52.6946713,-1.082139486,LE7 2HA,Non-mainline,Various Non-mainline
Syston South Jcn,52.6946713,-1.082139486,LE7 2HA,Non-mainline,Various Non-mainline
Tabrums Crossing,51.6459,0.5946,SS11 7QX,Non-mainline,Various Non-mainline
Tackley,51.88132548,-1.297226956,OX5 3AT,Non-mainline,Various Non-mainline
Tadworth,51.29163611,-0.23596467,KT20 5SP,Non-mainline,Various Non-mainline
Taffs Well,51.54079864,-3.262949451,CF15 7PE,Non-mainline,Various Non-mainline
Tain,57.81427038,-4.052128422,IV19 1JA,Non-mainline,Various Non-mainline
Tai'r Meibion Farm LC,53.2285,-4.0535,LL33 0LT,Non-mainline,Various Non-mainline
Talacre,53.3449,-3.3294,CH8 9RL,Non-mainline,Various Non-mainline
Talerddig,52.5815,-3.5789,SY19 7AL,Non-mainline,Various Non-mainline
Tallington LC,52.663636,-0.381438,PE9 4RN,Non-mainline,Various Non-mainline
Talsarnau,52.90432506,-4.068166336,LL47 6UA,Non-mainline,Various Non-mainline
Talwrn Bach LC,52.820116,-4.109589,L45 2LR,Non-mainline,Various Non-mainline
Talybont,52.77264337,-4.09660964,LL43 2AQ,Non-mainline,Various Non-mainline
Tal-y-Cafn,53.22837926,-3.818280351,LL28 5RR,Non-mainline,Various Non-mainline
Tame Bridge,52.552257,-1.975991,B71 3NP,Non-mainline,Various Non-mainline
Tamerton Viaduct,50.4238,-4.1876,PL5 2TT,Non-mainline,Various Non-mainline
Tamworth Dn Main HABD (ST9909),52.63712963,-1.687269406,B79 7JT,Non-mainline,Various Non-mainline
Tamworth High Level,52.63712963,-1.687269406,B79 7JT,Non-mainline,Various Non-mainline
Tamworth Low Level,52.63712963,-1.687269406,B79 7JT,Non-mainline,Various Non-mainline
Tan Lan LC,53.1551,-3.8101,LL26 0TT,Non-mainline,Various Non-mainline
Tangley LC,51.214547,-0.533706,GU4 8NE,Non-mainline,Various Non-mainline
Tankersley Tunnel,53.46846,-1.46386,S35 2XJ,Non-mainline,Various Non-mainline
Tanners Hill Tunnel,51.46897529,-0.023240662,SE8 4EW,Non-mainline,Various Non-mainline
Tan-y-Tallt LC,53.2106,-3.8266,LL26 0YW,Non-mainline,Various Non-mainline
Taplow,51.5235594,-0.68136745,SL6 0NU,Non-mainline,Various Non-mainline
Tapnage Tunnel,50.882,-1.208,PO17 5DY,Non-mainline,Various Non-mainline
Tapton Jcn,53.246612,-1.418285,S41 0SU,Non-mainline,Various Non-mainline
Targetts LC,51.124674,-1.727043,SP4 0JU,Non-mainline,Various Non-mainline
Tarring Neville No. 2 LC,50.812709,0.040815,BN9 0JD,Non-mainline,Various Non-mainline
Tarring Road CCTV Crossing,50.8184932,-0.376163686,BN11 1UR,Non-mainline,Various Non-mainline
Tattenhall GF,53.1212,-2.7795,CH3 9HB,Non-mainline,Various Non-mainline
Tattenham Corner,51.30918237,-0.242609371,KT18 5PR,Non-mainline,Various Non-mainline
Taunton,51.02365625,-3.102132918,TA1 1QP,Non-mainline,Various Non-mainline
Taunton East,51.02365625,-3.102132918,TA1 1QP,Non-mainline,Various Non-mainline
Tavells Lane LC,50.891465,-1.460733,O40 4WX,Non-mainline,Various Non-mainline
Tavistock Jcn,50.391447,-4.0817483,PL7 4NW,Non-mainline,Various Non-mainline
Tay Bridge,56.437333,-2.988444,DD6 8LN,Non-mainline,Various Non-mainline
Tay Bridge South,56.437333,-2.988444,DD6 8LN,Non-mainline,Various Non-mainline
Taynuilt,56.43078559,-5.239592133,PA35 1JH,Non-mainline,Various Non-mainline
Teanga Bhuie,56.420062,-5.439662,A34 4QA,Non-mainline,Various Non-mainline
Tebay,54.427,-2.5982,CA10 3XJ,Non-mainline,Various Non-mainline
Tebay North,54.427,-2.5982,CA10 3XJ,Non-mainline,Various Non-mainline
Teddington,51.42452799,-0.332691888,TW11 0BB,Non-mainline,Various Non-mainline
Tees Bridge,54.5528,-1.9415,DL12 9DF,Non-mainline,Various Non-mainline
Tees Yard,54.5598,-1.2893,TS17 7BN,Non-mainline,Various Non-mainline
Teesside Airport,54.51813568,-1.425312602,DL2 1NL,Non-mainline,Various Non-mainline
Teffont Mill LC,51.076214,-2.001235,SP3 5RP,Non-mainline,Various Non-mainline
Teigngrace,50.5563,-3.6257,TQ12 6QP,Non-mainline,Various Non-mainline
Teignmouth,50.54804676,-3.494686366,TQ14 8PG,Non-mainline,Various Non-mainline
Telford Central,52.68112339,-2.440981963,TF3 4LZ,Non-mainline,Various Non-mainline
Temple,51.51104061,-0.11372575,WC2R 2PH,Non-mainline,Various Non-mainline
Temple Mills Depot (Eurostar),51.561046,-0.026006,E10 5YA,Non-mainline,Various Non-mainline
Temple Mills East Jcn,51.561046,-0.026006,E10 5YA,Non-mainline,Various Non-mainline
Temple Mills Manor Yard,51.561046,-0.026006,E10 5YA,Non-mainline,Various Non-mainline
Temple Mills West Jcn,51.561046,-0.026006,E10 5YA,Non-mainline,Various Non-mainline
Temple to Blackfriars,51.51104061,-0.11372575,WC2R 2PH,Non-mainline,Various Non-mainline
Templecombe,51.00113031,-2.417513122,BA8 0JR,Non-mainline,Various Non-mainline
